Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Seniority,Total_Spending,Total_Purchases,Accepted_Total,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
0.14473628192444052,0,1,1.2411831999619152,0.8260841951528886,-0.6626015235349434,-0.450650288504761,-0.6800685695945476,-0.6511871573623601,-0.5980187143299003,6,8,2,9,5,0,0,0,0,0,0,-0.34941599017786257,-0.6024122103630811,0.09320967747255494,1.3283890329684753,-0.44063125659122476,0,0,0,1,0,0,1,0
1.1746588719720759,0,1,1.2411831999619152,3.402817501348627,1.578078458849343,-0.02390628584337999,0.5869786320475435,0.20137770192596596,1.2372054628455644,2,11,8,8,6,0,0,1,0,0,0,1.197832667155187,0.47455062685187194,2.178996468137502,1.8509955229473722,1.033090511708265,0,1,0,0,1,0,0,0
-0.14654265307584127,1,1,1.6557685270442488,-0.8293257835680186,-0.6626015235349434,-0.6906937900017878,-0.6249795608275003,-0.6511871573623601,-0.5589713914112733,1,1,0,3,4,0,0,0,0,0,0,1.3697491846366372,-0.8431158859618149,-0.9179797586418114,-1.2846434169260088,-0.44063125659122476,0,1,0,0,0,0,1,0
0.4414491758279119,1,0,-0.5208044401380023,0.7666439804770929,0.7976168919514456,0.007210464350679041,0.1095405560664657,-0.26144322168769674,1.9205336139215352,1,5,7,10,3,0,0,0,0,0,0,-0.7792072838814875,-0.1904863325343203,0.642188760775569,1.067085787979027,-0.44063125659122476,0,0,1,0,0,0,1,0
2.353359509231177,0,0,0.17017110499922028,1.3640181379688385,0.0675076842082511,-0.12614703648100253,0.7155196525039876,3.635996135058937,0.2805460513392052,0,7,9,10,4,0,1,1,1,0,0,-0.6932490251407625,0.6482543102736386,1.0610147483410903,1.4590406554631996,3.980534048307244,0,0,0,1,0,0,1,0
0.31065940636493555,1,1,0.2047198822560814,0.19007389812187575,-0.05837321367850659,-0.43731453842159285,0.01772554145471996,-0.6511871573623601,0.8662558951186088,6,8,2,6,7,0,0,0,0,0,0,0.08037530352576235,0.7400691143680009,-0.030268900534809913,0.9364341654843027,-0.44063125659122476,0,1,0,0,0,0,1,0
-0.04587387994692433,0,1,-0.002572781285085367,-0.8114937191652799,-0.6626015235349434,-0.7084747901126787,-0.6433425637498494,-0.6511871573623601,-0.7346843445450945,1,1,0,3,5,0,0,0,0,0,0,1.1118744084144623,0.0750321549818087,-0.931328794102067,-1.2846434169260088,-0.44063125659122476,0,0,1,0,0,0,1,0
0.31796714420025946,0,1,0.9647929819070262,0.40405867095473985,1.376669022230531,0.8962604698952228,-0.6800685695945476,2.320610352156948,2.5452907806195655,6,11,5,9,6,0,0,0,0,0,0,-0.09154121395568762,0.2785136127044496,0.9692401295518327,2.112298767936821,-0.44063125659122476,0,1,0,0,0,0,0,0
0.2630185770154202,1,0,1.172085645448193,-0.33597200175891523,0.7472645327967425,-0.12170178645327981,0.2564445794452589,-0.4563151895250284,1.1005398326303701,4,4,3,8,4,0,0,0,0,0,0,-0.8651655426222125,0.10232844809094345,-0.09868270726862018,0.5444792980001301,-0.44063125659122476,0,1,0,0,0,1,0,0
-1.7743412558942384,1,0,-0.8662922127066136,-0.8709339338410755,-0.6626015235349434,-0.7173652901681241,-0.6433425637498494,-0.6268281613826937,-0.8323026518416616,1,1,0,3,7,0,0,0,0,0,0,-0.005582955214962636,-0.4684122260091469,-0.9747131593478979,-1.2846434169260088,-0.44063125659122476,0,1,0,0,1,0,0,0
0.748983143064459,0,1,0.48111010031097046,0.6685676262620303,-0.6626015235349434,0.8429174695625502,0.4768006145134487,0.030864730068300754,-0.8518263133009751,3,6,7,11,3,0,0,0,0,0,0,1.7135822195995372,-0.7562640442509315,0.6204965781526536,1.5896922779579237,-0.44063125659122476,0,0,0,1,0,0,1,0
-0.7843770015743677,1,0,-1.3499750943026694,-0.8352698050355981,-0.6374253439575919,-0.6818032899463424,-0.6433425637498494,-0.6024691654030272,-0.500400407033333,1,1,1,2,7,1,0,0,0,0,0,-0.1774994726964126,0.47703210804361146,-0.9096366114791515,-1.2846434169260088,1.033090511708265,0,0,1,0,1,0,0,0
1.6523319662464202,0,0,-0.4862556628811412,-0.25869972268038094,1.2507881243437733,2.3276309788219383,0.23808157652290973,-0.017853261891032163,-0.1099271778470639,1,3,11,5,1,0,0,0,0,0,0,0.8539996321922873,-0.7215233075665782,0.8224007394890204,0.6751309204948542,-0.44063125659122476,0,1,0,0,1,0,0,0
0.5583261367197908,0,1,0.5156588775678316,0.9836007640437469,-0.2849588298746704,-0.2950665375344658,-0.3128085111475647,-0.4806741855046949,1.7057733378690871,1,9,3,9,6,0,0,0,0,0,0,0.08037530352576235,0.2264025076779196,0.5070297767404804,0.9364341654843027,-0.44063125659122476,0,0,1,0,0,0,0,0
-0.543455875375196,1,1,0.3429149912835259,-0.7728575796260128,-0.5618968052255373,-0.6462412897245606,-0.5698905520604528,-0.6511871573623601,-0.32468745389951187,2,3,0,3,7,0,0,0,0,0,0,-0.2634577314371376,-0.019264130304293192,-0.8378855458802774,-0.8926885494418363,-0.44063125659122476,0,1,0,0,1,0,0,0
-0.129116509006992,0,1,-1.1081336535046415,-0.23789564754385248,-0.6122491643802404,-0.6284602896136697,-0.5515275491381036,-0.6511871573623601,1.2957764472235047,2,5,3,3,6,0,0,0,0,0,0,-0.43537424891858756,0.09488400451572487,-0.3940301168267767,-0.2394304369682152,-0.44063125659122476,0,1,0,0,0,1,0,0
-1.2404079491825606,1,0,1.1375368681913318,-0.9006540411789733,-0.5618968052255373,-0.7262557902235696,-0.5331645462157545,-0.43195619354536197,-0.715160683085781,1,1,0,3,8,0,0,0,0,0,0,-1.7247481300294623,0.5241802506866624,-0.9546896061575144,-1.2846434169260088,-0.44063125659122476,1,0,0,0,1,0,0,0
1.4397517463957803,0,0,0.7575003183658595,1.967336316928164,3.5669966454601147,2.2476164783229295,3.837230149303343,1.9065074205026182,1.6081550305725199,1,7,5,10,4,0,1,0,1,0,0,1.971456995821712,-0.16815300180866458,2.8013952464719223,1.067085787979027,2.506812280007755,0,1,0,0,0,0,1,0
1.40780381560289,0,1,-1.6263653123575585,2.01786049940259,1.2507881243437733,0.07833446479424254,2.6252719564282994,2.710354287831611,-0.32468745389951187,1,6,3,4,7,0,0,1,0,0,0,0.5961248559701122,0.48943951400230906,1.6416977908622117,-0.10877881447349098,1.033090511708265,0,0,0,0,0,0,0,0
-0.31457377881498744,1,1,0.5156588775678316,-0.30030787295343786,-0.6626015235349434,-0.6951390400295105,-0.6800685695945476,-0.6511871573623601,-0.8127789903823482,5,3,1,6,6,0,1,0,0,0,0,-0.43537424891858756,0.6284024607397224,-0.6493304200041662,0.02187280802123322,1.033090511708265,0,0,0,1,1,0,0,0
-0.6245436586633092,1,0,0.5502076548246927,-0.8947100197113937,-0.6374253439575919,-0.704029540084956,-0.6066165579051511,-0.5781101694233607,-0.7932553289230347,1,1,0,2,8,0,0,0,0,0,0,-0.1774994726964126,0.16684695907617106,-0.971375900482834,-1.415295039420733,-0.44063125659122476,0,1,0,0,0,0,1,0
-0.06957718343842363,0,2,-0.7280971036791691,0.1960179195894553,-0.43601590733877965,-0.33062853775624756,-0.5698905520604528,-0.43195619354536197,-0.7737316674637214,3,7,1,8,7,0,0,0,0,0,0,0.5101665972293873,0.6879580093414709,-0.19045732605787785,0.5444792980001301,-0.44063125659122476,0,1,0,0,1,0,0,0
0.5188362457250598,0,1,-1.3499750943026694,-0.5469847638579896,0.7976168919514456,-0.4150882882829792,0.513526620358147,1.5167634848279548,0.2805460513392052,5,5,4,5,5,0,0,0,0,0,0,1.455707443377362,-0.17559744538388314,-0.2355103207362407,0.5444792980001301,-0.44063125659122476,0,1,0,0,1,0,0,0
1.2751402672077792,0,0,-1.6263653123575585,1.0281809250505936,0.26891712082706337,2.727703481316983,-0.18426749069112067,3.4167651712419387,-0.2270691466029446,1,6,9,13,3,0,0,0,0,0,0,0.4242083384886623,0.854217249188019,1.8169038812780671,1.8509955229473722,-0.44063125659122476,0,0,1,0,1,0,0,0
-1.2464040417653905,1,0,-0.10621911305566875,-0.9006540411789733,-0.43601590733877965,-0.704029540084956,-0.47807553744870707,-0.5781101694233607,-0.42230576119607915,3,3,0,3,8,0,0,0,0,0,0,-0.6932490251407625,-0.269893730669985,-0.9179797586418114,-0.762036926947112,-0.44063125659122476,0,0,0,0,0,0,1,0
0.06800503465353966,0,1,-0.5208044401380023,1.7592955655628792,-0.4108397277614281,-0.2906212875067431,-0.44134953160400875,-0.4075971975656955,-0.18802182368431772,6,4,2,9,9,1,0,0,0,0,0,-0.005582955214962636,0.8418098432293213,0.7673359682154658,0.8057825429895785,1.033090511708265,0,0,0,1,0,0,1,0
-1.0086683397508471,0,0,-1.522718980586975,-0.8739059445748653,-0.36048736860672503,-0.6862485399740651,-0.22099349653581898,-0.6268281613826937,-0.46135308411470605,1,2,0,3,6,0,0,0,0,0,0,-1.5528316125480124,-0.1061159720151765,-0.8745953933959805,-1.1539917944312847,-0.44063125659122476,0,0,0,0,1,0,0,0
0.10913448221388823,1,1,-0.8317434354497525,-0.3746081412981823,-0.5618968052255373,-0.6240150395859471,-0.5331645462157545,-0.5537511734436943,0.007214790908816819,5,4,1,5,6,0,0,0,0,0,0,1.1118744084144623,0.13458770358355723,-0.5675675778101003,0.02187280802123322,-0.44063125659122476,0,1,0,0,0,1,0,0
-1.0534048117555543,1,1,-1.3154263170458083,-0.6955853005474785,-0.5870729848028888,-0.5751172892809971,-0.6066165579051511,-0.6024691654030272,0.39768802009508586,4,3,2,2,9,0,0,0,0,0,0,0.2522918210072123,0.8666246551467166,-0.7077324501427847,-0.5007336819576637,-0.44063125659122476,0,0,1,0,0,0,0,0
0.5098889513241184,0,1,1.172085645448193,0.6596515940606609,0.042331504630899554,-0.13948278656417068,-0.4964385403710562,-0.13964824178936447,1.0810161711710569,3,5,3,12,5,0,0,0,0,0,0,0.7680413734515622,0.8045876253532285,0.3585217572451362,1.067085787979027,-0.44063125659122476,0,1,0,0,0,0,1,0
-0.8147790647482472,1,0,1.5521221952736655,-0.701529322015058,-0.5115444460708343,-0.5706720392532744,-0.6249795608275003,-0.5050331814843614,-0.05135619346912354,2,2,2,3,7,0,0,0,0,0,0,-0.6072907664000375,0.7698468886688752,-0.73776777992836,-0.762036926947112,-0.44063125659122476,0,0,1,0,1,0,0,0
1.9255289345516058,0,0,0.9647929819070262,2.9154077410071033,0.39479801871382103,2.4432074795427288,0.32989659113465547,-0.6511871573623601,-0.4418294226553926,0,7,10,5,2,0,0,1,0,0,0,2.401248289525337,0.24625435721183578,2.5277400195366813,0.9364341654843027,1.033090511708265,0,0,0,1,1,0,0,0
-1.1089623570933373,0,0,1.0684393136776096,-0.9006540411789733,-0.43601590733877965,-0.7084747901126787,-0.6433425637498494,-0.3101612136470297,-0.6565896987078406,1,2,0,3,6,0,0,0,0,0,0,0.6820831147108373,-0.8158195928526801,-0.9363346823996629,-1.1539917944312847,-0.44063125659122476,1,0,0,0,1,0,0,0
-0.36113718527852556,1,1,-0.037121558541946494,-0.621285032202734,-0.38566354818407655,-0.5840077893364426,-0.6800685695945476,-0.5537511734436943,-0.3637347768181388,4,2,1,5,6,0,0,0,0,0,0,1.455707443377362,-0.3244863168882545,-0.7244187444681043,-0.37008205946293943,-0.44063125659122476,0,1,0,0,0,1,0,0
-0.018423018591156377,0,1,-1.211779985275225,0.2851782416031487,-0.5618968052255373,-0.5840077893364426,-0.5698905520604528,-0.6511871573623601,-0.42230576119607915,2,9,1,5,8,0,0,0,0,0,0,1.7135822195995372,-0.11852337797387412,-0.22883580300611286,0.28317605301068166,-0.44063125659122476,0,0,1,0,0,0,0,1
-0.43585412019738207,1,0,1.4830246407599432,-0.6777532361447398,-0.31013500945202194,-0.41064303825525655,-0.44134953160400875,-0.5293921774640278,-0.6565896987078406,2,5,0,4,8,0,0,0,0,0,0,-0.2634577314371376,-0.19793077610953885,-0.6877088969524012,-0.5007336819576637,-0.44063125659122476,0,0,1,0,0,0,0,0
-1.0031875363743543,0,0,-0.6935483264223079,-0.7104453542164274,0.24374094124971185,-0.41064303825525655,0.01772554145471996,-0.16400723776903092,1.2957764472235047,1,5,1,4,7,0,0,0,0,0,0,0.7680413734515622,0.32814323653924005,-0.4357458526400756,-0.5007336819576637,-0.44063125659122476,0,1,0,0,0,0,1,0
0.22830682229763172,0,1,-0.8662922127066136,1.046012989453332,0.2940933004044149,-0.02390628584337999,0.4584376115910995,0.4936856536819635,-0.12945083930637735,3,8,9,7,7,0,0,0,0,0,0,-0.005582955214962636,0.3852173039492491,0.6622123139659525,1.5896922779579237,-0.44063125659122476,0,1,0,0,1,0,0,0
-0.4534207976861414,1,1,-0.5208044401380023,-0.7609695366908537,-0.6626015235349434,-0.7307010402512922,-0.6800685695945476,-0.6511871573623601,-0.7542080060044078,2,2,0,3,7,0,0,0,0,0,0,0.8539996321922873,-0.3542640911891288,-0.9163111292092794,-1.0233401719365605,-0.44063125659122476,0,1,0,0,1,0,0,0
0.7271536185050941,0,1,0.48111010031097046,1.3461860735661,1.3514928426531794,0.22502771570909227,-0.14754148484642238,1.2975325210109567,-0.6370660372485272,5,9,6,12,6,0,0,0,0,0,0,-0.43537424891858756,0.8517357679962795,0.9508852057939812,2.242950390431545,-0.44063125659122476,0,1,0,0,1,0,0,0
0.4676352364044892,0,1,-1.6263653123575585,-0.4073002593698699,-0.6626015235349434,-0.5484457891146608,-0.5698905520604528,-0.6024691654030272,-0.5980187143299003,2,4,2,4,5,0,0,0,0,0,0,-0.5213325076593126,-0.4907455567348026,-0.6226323490836548,-0.37008205946293943,-0.44063125659122476,0,0,0,1,0,0,1,0
1.2516711860827967,0,1,1.172085645448193,3.2453009324577686,-0.6626015235349434,0.6917789686199778,0.16462956483351315,0.20137770192596596,-0.5199240684926464,1,4,9,4,6,0,0,0,0,0,0,-0.1774994726964126,0.2264025076779196,2.022145301479498,0.41382767550540583,-0.44063125659122476,0,0,0,1,0,0,1,0
-0.3812803087989696,1,0,-0.9353897672203358,0.06822145803649479,-0.43601590733877965,-0.18393528684139787,-0.22099349653581898,-0.5537511734436943,1.8619626295435947,6,7,1,8,7,1,0,0,0,0,0,-0.7792072838814875,-0.7736344125931083,0.04148216506406426,0.9364341654843027,1.033090511708265,0,0,1,0,1,0,0,0
0.022987495809012343,1,0,0.6193052093384149,-0.3538040661616539,-0.46119208691613117,-0.14837328661961613,0.34825959405700463,0.7129166174989616,-0.6175423757892137,2,7,1,7,7,0,0,0,0,0,0,-1.2949568363258375,0.645772829081899,-0.2572025033591561,0.28317605301068166,-0.44063125659122476,0,1,0,0,0,1,0,0
0.8901255411274775,0,0,-0.2789629993399744,0.9836007640437469,2.2074829482831317,0.38950196673483284,1.74384781615554,3.0513802315469416,0.6319719576068473,1,6,6,7,3,0,0,1,0,0,0,0.3382500797479373,-0.644597390622653,1.266256168542521,0.6751309204948542,1.033090511708265,0,0,0,0,1,0,0,0
1.0816257479916063,0,0,-0.2789629993399744,-0.029854896178567934,2.9124159764489743,0.22947296573681497,2.331463909670713,0.7616346094582945,2.0962465670553563,1,3,8,11,1,0,0,0,0,0,0,-0.6072907664000375,-0.46593074481740737,0.7055966792117834,1.067085787979027,-0.44063125659122476,0,0,1,0,0,0,0,0
0.510497929477062,0,0,0.0665247732286369,0.27923422013556914,0.8731454306835001,0.43839971703978275,1.854025833689635,0.834711597397294,0.1829277440426379,1,3,4,6,1,0,0,0,0,0,0,1.2837909258959121,0.17677288384312914,0.6204965781526536,-0.10877881447349098,-0.44063125659122476,0,1,0,0,1,0,0,0
-0.48949104212972727,1,0,1.0684393136776096,-0.8412138265031777,-0.46119208691613117,-0.6506865397522833,-0.40462352575931043,-0.5781101694233607,-0.6761133601671541,1,2,0,3,7,0,0,0,0,0,0,-1.3809150950665625,0.07999511736528774,-0.8812699111261083,-1.1539917944312847,-0.44063125659122476,0,0,0,0,0,1,0,0
-0.6627687488788496,2,0,-0.7280971036791691,-0.38946819496713125,-0.46119208691613117,-0.2639497873404068,-0.5515275491381036,-0.6024691654030272,2.5843381035381925,4,7,2,3,9,1,0,0,0,0,1,-0.6932490251407625,0.7971431817780099,-0.21882402641092114,0.15252443051595743,1.033090511708265,0,1,0,0,0,1,0,0
-1.6304350339063216,1,0,1.6212197497873877,-0.8679619231072857,-0.08354939325585813,-0.5706720392532744,-0.12917848192407322,-0.21272522972836383,-0.715160683085781,4,3,1,3,9,0,0,0,0,0,0,-0.7792072838814875,0.45966173970143476,-0.7945011806344465,-0.5007336819576637,-0.44063125659122476,0,0,0,0,0,0,1,0
0.8123168709705995,0,1,-1.211779985275225,0.5586032291118084,-0.5367206256481858,-0.5973435394196107,-0.44134953160400875,-0.5293921774640278,-0.4418294226553926,1,9,1,7,6,0,1,0,0,0,0,0.3382500797479373,-0.5627085112952488,-0.06030423032038515,0.41382767550540583,1.033090511708265,0,1,0,0,0,1,0,0
0.6425993441925324,0,1,0.8611466501364429,-0.2973358622196481,-0.4863682664934827,-0.07724928617605262,-0.3128085111475647,-0.28580221766736325,0.4367353430137128,1,5,1,8,2,0,0,0,0,0,0,-0.43537424891858756,-0.5527825865282907,-0.23884757960130462,0.02187280802123322,-0.44063125659122476,0,0,0,1,0,0,1,0
1.4252299596717393,0,0,-0.3826093311105578,0.7488119160743543,0.6969121736420395,3.0166447331189596,3.0292580207199804,2.588559307933279,0.3781643586357724,1,7,7,10,3,1,0,0,1,0,0,1.0259161496737372,0.6383283855066805,2.0838845904831804,1.3283890329684753,2.506812280007755,0,0,0,0,1,0,0,0
1.1048137622767686,0,0,0.23926865951294254,1.2035295583441905,1.6787831771587494,0.9229319700615591,1.2296837343297637,1.2975325210109567,0.7100666034441011,1,8,6,6,3,0,0,0,0,0,0,-0.8651655426222125,-0.7066344204161411,1.3947406348474818,0.8057825429895785,-0.44063125659122476,0,1,0,0,0,0,1,0
-0.2920415871560721,0,1,-1.0044873217340582,-0.07443505718541463,-0.6626015235349434,-0.6595770398077287,-0.6800685695945476,-0.6511871573623601,-0.6761133601671541,2,3,1,8,4,0,1,0,0,0,0,0.08037530352576235,-0.46593074481740737,-0.49748514164375807,-0.10877881447349098,1.033090511708265,0,1,0,0,1,0,0,0
0.2817563663367635,0,1,0.23926865951294254,-0.12793125039363065,0.39479801871382103,-0.09947553631466621,0.32989659113465547,0.51804464966163,1.7448206607877141,3,4,4,9,3,0,0,0,0,0,0,-1.1230403188443874,-0.5205233310356768,0.13158815442078997,0.6751309204948542,-0.44063125659122476,0,0,0,0,1,0,0,0
-1.3259928019077962,1,0,0.9302442046501651,-0.8917380089776039,-0.10872557283320966,-0.6906937900017878,-0.6249795608275003,-0.4806741855046949,-0.2270691466029446,2,3,0,3,8,0,0,0,0,0,0,-1.1230403188443874,0.6110320923975456,-0.8762640228285125,-0.8926885494418363,-0.44063125659122476,0,0,0,0,0,1,0,0
-0.7428259537542888,1,1,0.17017110499922028,-0.850129858704547,-0.4863682664934827,-0.5884530393641653,-0.4964385403710562,-0.6024691654030272,-0.7932553289230347,3,3,0,3,8,0,0,0,0,0,0,0.08037530352576235,0.2785136127044496,-0.8846071699911722,-0.762036926947112,-0.44063125659122476,0,1,0,0,0,1,0,0
-0.28506176063387173,1,1,1.3448295317324988,-0.2646437441479605,-0.33531118902937346,-0.3528547878948612,-0.36789751991461217,-0.2370842257080303,-0.3637347768181388,5,6,2,5,7,0,0,0,0,0,0,-0.43537424891858756,-0.011819686729074621,-0.38401834023158493,0.41382767550540583,-0.44063125659122476,0,1,0,0,1,0,0,0
0.11400630743743749,0,1,0.44656132305410934,1.2065015690779803,-0.2849588298746704,-0.6062340394750562,-0.3128085111475647,-0.6511871573623601,-0.8518263133009751,3,11,2,8,8,0,0,0,0,0,0,1.7135822195995372,0.6060691300140666,0.2851020622137301,1.197737410473751,-0.44063125659122476,0,0,0,1,0,0,0,1
-0.7335975925135273,0,0,-0.8662922127066136,-0.6420891073392625,0.31926947998176647,-0.4995480388097109,0.49516361743579784,0.030864730068300754,2.1352938899739833,1,3,5,3,6,1,0,0,0,0,0,-1.2089985775851124,-0.15078263346648793,-0.29724960973992315,-0.37008205946293943,1.033090511708265,0,0,1,0,1,0,0,0
-1.4319081560466893,1,0,-1.522718980586975,-0.8887659982438142,-0.33531118902937346,-0.6773580399186196,-0.6800685695945476,-0.5293921774640278,-0.24659280806225808,2,2,1,2,6,1,0,0,0,0,0,-1.3809150950665625,-0.0738567165225627,-0.894618946586364,-1.0233401719365605,1.033090511708265,0,1,0,0,1,0,0,0
-0.6964967696572676,1,1,1.3793783089893599,-0.8679619231072857,-0.6374253439575919,-0.7129200401404014,-0.6800685695945476,-0.6268281613826937,-0.7542080060044078,2,1,0,3,7,0,0,0,0,0,0,0.16633356226648732,-0.1383752275077903,-0.9663700121852381,-1.1539917944312847,-0.44063125659122476,0,0,1,0,1,0,0,0
1.2275931268048705,0,1,1.3793783089893599,1.8722319734468909,-0.05837321367850659,0.2828159660694876,-0.38626052283696133,-0.06657125385036508,-0.1489745007656908,2,8,4,6,3,0,1,1,0,0,0,-0.43537424891858756,-0.5279677746108954,1.1010618547218574,0.6751309204948542,2.506812280007755,0,0,0,1,1,0,0,0
-1.9987262830173245,1,0,1.448475863503082,-0.8768779553086551,-0.6626015235349434,-0.7084747901126787,-0.6433425637498494,-0.6511871573623601,-0.7737316674637214,1,1,1,2,8,0,0,0,0,0,0,-1.7247481300294623,-0.3765974219147845,-0.971375900482834,-1.2846434169260088,-0.44063125659122476,0,1,0,0,0,1,0,0
-0.8175897331464487,1,1,0.3083662140266648,-0.8471578479707572,-0.5115444460708343,-0.6506865397522833,-0.6800685695945476,-0.5293921774640278,-0.6175423757892137,3,1,1,4,4,0,0,0,0,0,0,1.799540478340262,-0.7115973827996201,-0.9046307231815557,-0.762036926947112,-0.44063125659122476,0,0,0,1,1,0,0,0
-1.3441684575494992,1,0,0.7575003183658595,-0.864989912373496,-0.6122491643802404,-0.6595770398077287,-0.5698905520604528,-0.6268281613826937,-0.3637347768181388,2,2,0,3,8,0,0,0,0,0,0,-0.005582955214962636,-0.4684122260091469,-0.8996248348839598,-1.0233401719365605,-0.44063125659122476,0,1,0,0,0,0,1,0
-0.865605318282391,1,1,-0.8662922127066136,-0.8798499660424448,-0.6626015235349434,-0.704029540084956,-0.6800685695945476,-0.6511871573623601,-0.8127789903823482,1,1,0,2,8,0,0,0,0,0,0,1.455707443377362,0.645772829081899,-0.9780504182129618,-1.415295039420733,-0.44063125659122476,0,0,1,0,1,0,0,0
-1.5562333881938022,1,1,1.5866709725305266,-0.8679619231072857,-0.5618968052255373,-0.7307010402512922,-0.4964385403710562,-0.5050331814843614,-0.6565896987078406,4,2,0,4,5,0,0,0,0,0,0,0.4242083384886623,0.11721733524138059,-0.9346660529671309,-0.6313853044523878,-0.44063125659122476,0,1,0,0,0,1,0,0
-1.3209335987910336,1,0,0.5502076548246927,-0.8887659982438142,-0.08354939325585813,-0.672912789890897,-0.6800685695945476,-0.21272522972836383,-0.5784950528705868,2,2,0,3,8,0,0,0,0,0,0,-0.8651655426222125,0.4819950704270905,-0.8829385405586403,-1.0233401719365605,-0.44063125659122476,1,0,0,0,0,0,1,0
